file,name
md_amerglad,美国夺标 (美版)
horshoes,美国马蹄铁套圈赛 (美版)
sms_ameripf,美式职业足球 (欧版)
amspdwy,美国环绕赛车 (第 1 套)
amspdwya,美国环绕赛车 (第 2 套)
msx_amtrucka,美式卡车 (日版)
amidar,占地金刚
amidarb,占地金刚 (盗版)
amidar1,占地金刚 (较旧版)
amidaro,占地金刚 (Olympia)
amidars,占地金刚 (紧急起飞硬件)
amidaru,占地金刚 (Stern)
amigo,阿米戈
spec_ammytris,阿米加俄罗斯方块
msx_amomundo,世界大师 (西班牙版)
msx_amotopuf,摩托帕夫 (西班牙版)
msx_amurisus,"阿姆瑞斯 (自制, 演示版)"
msx_anchors,"起锚 (自制, 版本 1.1)"
md_agassi,阿加西网球 (欧版)
sms_agassi,"阿加西网球 (欧版, 巴西版)"
md_agassiu,阿加西网球 (美版)
gg_agassi,阿加西网球 (美版)
md_agassiup,"阿加西网球 (美版, 工程版)"
androdun,勇者之击 (NGM-049)(NGH-049)
androidpo,"机器战机 (工程版, 早期版)"
androidp,"机器战机 (工程版, 晚期版)"
spec_andycapp,安迪卡普 (128K)
angelkds,天使奇妙冒险 (日版)
spec_angelnietopole,安琪尔·尼托摩托 500cc (128k)
msx_angelo,安其罗 (日版)
msx_angeloa,"安其罗 (日版, 替换版)"
cadanglr,垂钓者 (DECO 磁带版)(美版)
md_animania,三只笨鼠 (欧版)
md_animanias,三只笨鼠 (西班牙语翻译)
md_animaniau,三只笨鼠 (美版)
pce_ankoku,暗黑传说
sms_anmitsu,甜甜小公主 (日版)
md_anotherw,奇异世界 (欧版)
cv_antarct,南极大冒险
msx_antarct,南极大冒险 (欧版)
msx_antarcta,"南极大冒险 (欧版, 替换版)"
nes_antaradv,南极大冒险 (日版)
msx_antarctj,南极大冒险 (日版)
msx_antarctk,南极大冒险 (韩版)
anteater,食蚁兽
spec_anteater,食蚁兽 (自制)
nes_anticipation,悬念 (美版)
msx_anty,安蒂 (日版)
msx_antya,"安蒂 (日版, 替换版)"
pce_aoiblink,青色杜马
md_genchohi,元朝秘史 II - 成吉思汗之苍狼与白鹿 (日版)
md_genchohic,元朝秘史 II - 成吉思汗之苍狼与白鹿 (中文翻译)
spec_apb,全境通告 (128K)
aponow,拯救
pce_appgateb,完成了! 门球
fds_appletowmon,苹果镇物语 (日版)
appoooh,火爆摔角
spec_apulija13,"无核 - 13 (自制, 版本 2.01)"
md_aqrenk,阿Q连环炮 (中文版)
spec_aquaplane,水上飞机
msx_aquasos,阿库尔城邦紧急求救 (日版)
aquajackj,战斗快艇 - 杰克小子 (日版)
aquajacku,战斗快艇 - 杰克小子 (美版)
aquajack,战斗快艇 - 杰克小子 (世界版)
spec_aquanoids,碧海魔人 (自制)
aquariumj,水族馆 (日版)
aquarium,水族馆 (美版)
cv_aquatack,水面袭击
cv_aquatacka,水面袭击 (替换版)
msx_aquatack,水面袭击 (日版)
arabian,阿拉丁
arabiana,阿拉丁 (Atari)
arabfgtj,阿拉伯战士 (日版)
arabfgtu,阿拉伯战士 (美版)
arabfgt,阿拉伯战士 (世界版)
arabianmu,阿拉伯魔法 (版本 1.0A 1992/07/06)
arabianmj,阿拉伯魔法 (版本 1.0J 1992/07/06)
arabianm,阿拉伯魔法 (版本 1.0O 1992/07/06)
aracnis,魔蝎 (魔蝎在月球登陆艇硬件上的盗版)
msx_aramo,阿拉摩 (日版)
arbalest,劲弩战机
spec_arcofyesod,耶索德弧
md_arcadecl,"街机经典合集 (欧版, 美版)"
arcadecl,街机经典名作 (工程版)
gg_arcadecl,街机经典合集 (美版)
spec_arcadeflightsim,街机飞行模拟器
sms_arcadesh,街机打砖块 (欧版)
md_arcadegh,街机超级精选辑 (欧版)
spec_arcadia,阿卡迪亚
arcadian,阿卡迪亚战机 (NMK)
md_archrivl,"篮球对抗赛 (欧版, 美版)"
gg_archrivl,篮球对抗赛 (美版)
nes_archriv,双人篮球 (美版)
nes_archon,星际争霸 (美版)
md_arcusj,阿鲁卡冒险 (日版)
md_arcus,阿鲁卡冒险 (美版)
area88r,战区 88 (日版 重发售版)
area88,战区 88 (日版)
gg_arena,"阿瑞娜 (欧版, 美版)"
lwingsj,阿雷斯之翼 (日版)
lwingsja,"阿雷斯之翼 (日版, 修正版 A)"
sms_argosnj,阿尔戈斯十字剑 (日版)
sms_argosnj1,"阿尔戈斯十字剑 (日版, 侵权版?)"
nes_argosnosenshic,阿尔戈斯战士 (中文翻译)
argus,阿耳弋斯号 
argusg,"阿耳弋斯号 (Gottlieb, 工程版)"
nes_argus,阿耳弋斯号 (日版)
rygarj,阿格斯战士 (日版)
arian,阿里任务
arkarea,宇宙飞艇
nes_arkaderush,修复街机 (自制)
md_arkagisr,阿卡吉斯革命 (自制)
spec_arkanoid,打砖块 (48K)
arkgcbl,打砖块 (打砖块硬件盗版)
arkanoidjbl,打砖块 (含 MCU 盗版 第 1 套)
arkanoidjbl2,打砖块 (含 MCU 盗版 第 2 套)
arkanoidjbla,"打砖块 (含 MCU 盗版, 替换版)"
ark1ball,"打砖块 (含 MCU 盗版, 较难)"
ark1balla,"打砖块 (含 MCU 盗版, 较难, 替换版)"
msx_arkanoid,打砖块 (欧版?)
msx_arkanoida,"打砖块 (欧版?, 替换版)"
arkangc,"打砖块 (游戏公司盗版, 第 1 套)"
arkangc2,"打砖块 (游戏公司盗版, 第 2 套)"
arkanoidj,打砖块 (日版)
arkanoidja,"打砖块 (日版, 较旧修正版 )"
arkanoidjb,"打砖块 (日版, 最旧修正版 )"
msx_arkanoidj,打砖块 (日版)
msx_arkanoidja,"打砖块 (日版, 替换版)"
msx_arkanoidk,打砖块 (韩版)
arkatayt,打砖块 (Tayto 盗版)
arktayt2,"打砖块 (Tayto 盗版, 较难)"
arkanoidu,打砖块 (美版)
arkanoiduo,"打砖块 (美版, 最旧修正版 )"
nes_arkanoid,打砖块 (美版)
arkanoid,"打砖块 (世界版, 最旧修正版 )"
arknoid2b,打砖块 - DOH 复仇 (日版 盗版)
arknoid2j,打砖块 - DOH 复仇 (日版)
arknoid2u,打砖块 - DOH 复仇 (美版)
arknoid2,打砖块 - DOH 复仇 (世界版)
nes_arkanoidii,打砖块 II (日版)
spec_arkanoid2,打砖块 II - DOH 复仇 (128K)
spec_arkanoid2_48,打砖块 II - DOH 复仇 (48K)
arkretrnu,打砖块归来 (版本 2.02A 1997/02/10)
arkretrnj,打砖块归来 (版本 2.02J 1997/02/10)
arkretrn,打砖块归来 (版本 2.02O 1997/02/10)
nes_arkistasring,异域诛魂 (美版)
gg_arliel,阿丽尔 - 水晶传说 (日版)
armchmp2o,腕力武装合集 II 版本 1.7
armchmp2o2,#N/A
armchmp2,腕力武装合集 II 版本 2.6
armwrest,扳手腕
nes_armadilloj,犰狳 (日版)
nes_armadillo,犰狳 (英语翻译)
cv_armagedn, 末日审判 (自制)
fds_armananokisekij,奇迹之石 (日版)
fds_armananokiseki,奇迹之石 (英语翻译)
nes_armeddrafanvilj,甲龙传说外传 (日版)
nes_armeddrafanvil,甲龙传说外传 (英语翻译)
armedf,武装编队
armedff,武装编队 (Fillmore 授权)
pce_armedf,武装编队 F
batriderc,蝙蝠骑警 - 装甲军团 (中国版)(Fri Feb 13 1998)
batrider,蝙蝠骑警 - 装甲军团 (欧版)(Fri Feb 13 1998)
batriderk,蝙蝠骑警 - 装甲军团 (韩版)(Fri Feb 13 1998)
batrideru,蝙蝠骑警 - 装甲军团 (美版)(Fri Feb 13 1998)
batriderhk,"蝙蝠骑警 - 装甲军团 (香港版, A 版本 )(Mon Dec 22 1997)"
batriderja,"蝙蝠骑警 - 装甲军团 (日版, A 版本 )(Mon Dec 22 1997)"
batridert,"蝙蝠骑警 - 装甲军团 (台湾版, A 版本 )(Mon Dec 22 1997)"
batriderj,"蝙蝠骑警 - 装甲军团 (日版, B 版本 )(Fri Feb 13 1998)"
armorcar,装甲车 (第 1 套)
armorcar2,装甲车 (第 2 套)
armwarar1,机甲勇士 (940920 亚洲版)
armwaru1,机甲勇士 (940920 美版)
armwar1d,机甲勇士 (941011 欧版 凤凰版)
armwarr1,机甲勇士 (941011 欧版)
armwara,机甲勇士 (941024 亚洲版)
armwar,机甲勇士 (941024 欧版)
armwaru,机甲勇士 (941024 美版)
spec_armymvs,陆军行动 (128k)
msx_armymove,移动军火库 (欧版)
sg1k_arnodash,阿诺冲刺 (自制)
md_arnoldp,"阿诺德·帕默高尔夫锦标赛 (欧版, 美版)"
md_arrows,闪箭战机 (西班牙语翻译)
md_arrowp,"闪箭战机 (美版, 工程版)"
md_arrow,闪箭战机 (世界版)
md_artalive,涂鸦大师 (世界版)
md_aof,龙虎之拳 (欧版)
md_aofec,龙虎之拳 (色彩增强)
md_aofs,龙虎之拳 (西班牙语翻译)
md_aofp,"龙虎之拳 (工程版, 19940711)"
md_aofu,龙虎之拳 (美版)
aof,龙虎之拳 (NGM-044)(NGH-044)
aof2bh,"龙虎之拳 2 (开启隐藏角色, 版本 2)"
aof2a,龙虎之拳 2 (NGH-056)
aof2,龙虎之拳 2 (NGM-056)
aof3k,龙虎之拳 3 - 斗士之路 (韩版)
aof3,龙虎之拳 3 - 斗士之路
aof3bh,"龙虎之拳 3 (开启隐藏角色, 版本 2)"
md_arttool,世嘉艺术工具
cv_artduel,火炮决斗
pce_arttool,艺术工具
sms_tvcolos,热狗大冒险 (巴西版)
md_asapplz,请尽快 (自制)
ashnojoe,明日之丈 (日版)
sms_ashura,阿修罗 (日版)
ashuraj,阿修罗风暴 (日版)
ashurau,阿修罗风暴 (美版)
ashura,阿修罗风暴 (世界版)
nes_asmikkunland,阿斯米君世界 (日版)
aso,组合战机
spec_aspargpmas,阿斯帕摩托大师赛 (西班牙版)(128k)
nes_aspectstarn,"看点之星 ""N"" (自制)"
md_asscreed,刺客信条 (俄罗斯版)
assaultj,突袭 (日版)
assault,突袭 (修正版 B)
sms_assaultc1,袭击城市 (欧版)
sms_assaultc,"袭击城市 (欧版, 巴西版, 光枪版)"
assaultp,突袭加强版 (日版)
md_leynos,机械战士 (日版)
nes_assimilate,同化 (自制)
sms_asterix1,"阿斯泰利克斯历险记 (欧版, 巴西版, 版本 0)"
sms_asterix,"阿斯泰利克斯历险记 (欧版, 版本 1)"
nes_asterix,高卢人 (欧版)
asterixaad,阿斯泰利克斯历险记 (版本 AAD)
asterixeaa,阿斯泰利克斯历险记 (版本 EAA)
asterixeac,阿斯泰利克斯历险记 (版本 EAC)
asterix,阿斯泰利克斯历险记 (版本 EAD)
asterixj,阿斯泰利克斯历险记 (版本 JAD)
gg_astergre,阿斯泰利克斯之非凡营救 (欧版)
md_astergre,阿斯泰利克斯之非凡营救 (欧版)
sms_astergre,"阿斯泰利克斯之非凡营救 (欧版, 巴西版)"
gg_astergrep3,"阿斯泰利克斯之非凡营救 (工程版, 19940125)"
gg_astergrep5,"阿斯泰利克斯之非凡营救 (工程版, 19940216)"
gg_astergrep4,"阿斯泰利克斯之非凡营救 (工程版, 19940222)"
gg_astergrep2,"阿斯泰利克斯之非凡营救 (工程版, 19940313)"
gg_astergrep1,"阿斯泰利克斯之非凡营救 (工程版, 19940315)"
md_astergreu,阿斯泰利克斯之非凡营救 (美版)
gg_astergreu,阿斯泰利克斯之非凡营救 (美版)
md_asterpg,阿斯泰利克斯之上帝之力 (欧版)
md_asterpgp,"阿斯泰利克斯之上帝之力 (欧版, 工程版)"
sms_astermis,阿斯泰利克斯之秘密任务 (欧版)
gg_astermis,阿斯泰利克斯之秘密任务 (欧版)
asterock,爆破彗星 Asterock (Sidam 盗版自 Asteroids)
asterockv,爆破彗星 Asterock (Videotron 盗版自 Asteroids)
asteroidb1,"爆破彗星 (Lunar Lander 硬件的盗版, 第 1 套)"
asteroidb2,"爆破彗星 (Lunar Lander 硬件的盗版, 第 2 套)"
asteroid1,爆破彗星 (修正版 1)
asteroid2,爆破彗星 (修正版 2)
asteroid,爆破彗星 (修正版 4)
astdelux1,爆破彗星 豪华版 (修正版 1)
astdelux2,爆破彗星 豪华版 (修正版 2)
astdelux,爆破彗星 豪华版 (修正版 3)
astrians,阿斯特瑞斯 (蜂群克隆版)
msx_astrobls,宇宙太空船 (欧版)
cv_astrododge,太空逃生 (自制)
nes_astrofanj,疯狂大赛车 (日版)
nes_astrofan,疯狂大赛车 (英语翻译)
castfant,阿斯特罗幻想曲 (DECO 磁带版)(美版)
astrofl,阿斯特罗闪电 (日版)
sms_astrofl,"宇宙闪击 (日版, MyCard)"
sms_astrofl1,"宇宙闪击 (日版, 侵权版)"
sms_astforce,"宇宙力量 (自制, 版本 1.03)"
cv_astroinv,太空入侵者 (自制)
msx_amc,宇宙陆战队 (西班牙版)
spec_astmarcs,宇宙海军陆战队 (西班牙版)(第一部分)
spec_astmarcs2,宇宙海军陆战队 (西班牙版)(第二部分)
nes_astronm,太空忍者 (自制)
spec_astrophobos,"天文火卫一 (自制, 版本 1.3)"
msx_astroplm,宇宙管道工 (欧版)
nes_astrorobosasa,漂浮枪手 (日版)
sms_astrow,"宇宙战士 (日版, 美版, 巴西版)"
sms_astropit,宇宙战士和陷阱小子 (欧版)
spec_astrocop,天文警察 (自制)
spec_astrolaby,宇航员迷宫 (自制)
spec_astrosmash,天体大乱斗! ZX (自制)
nes_astyanax,斧王 (美版)
asukaj,飞鸟飞鸟 (日版)
asuka,飞鸟飞鸟 (世界版)
asurabld,血剑王朝 - 魔刃降临 (日版)
asurabus,血剑王朝 - 永恒战士 (日版)
asurabusa,血剑王朝 - 永恒战士 (日版)(ARCADIA 检查制造)
ataqandr,月球登陆艇 (FAR S.A. 西班牙 盗版)
asideral,恒星攻击 (宇宙战争西班牙盗版)
spec_atf128k,先进战术战斗机 (128K)
athena,雅典娜
spec_athena,雅典娜 (128K)
athenab,雅典娜 (盗版)
nes_athena,雅典娜 (美版)
atehate,雅典娜问答
msx_athlball,竞技球 (日版)
msx_athland,竞技大陆 (日版)
msx_athlanda,"竞技大陆 (日版, 替换版)"
msx_athlandp,"竞技大陆 (日版, 工程版)"
spec_aticatac,魔堡逃生 (48K)
atlantol,亚特兰大奥林匹克
pce_atlantean,亚特兰蒂斯
acitya,大西洋城行动
nes_atlantisnonazoj,亚特兰蒂斯之迷 (日版)
nes_atlantisnonazo,亚特兰蒂斯之迷 (英语翻译)
spec_atomant,原子蚂蚁 (128K)
atomboya,原子男孩 (修正版 A)
atomboy,原子男孩 (修正版 B)
atomicp,原子方块 (韩版)
atompunk,炸弹人 (美版)
md_atomrobos,原子机械童 (西班牙语翻译)
robokidj3,原子机械童 (日版)
robokidj,"原子机械童 (日版, 类型2, 第 1 套)"
robokidj2,"原子机械童 (日版, 类型2, 第 2 套)"
md_atomroboj,原子机械童 (日版)
md_atomrobo,原子机械童 (美版)
robokid,"原子机械童 (世界版, 类型2)"
pce_atomrobo,原子机械童特别版
md_atomrun,原子战士 (欧版)
md_atomruns,原子战士 (西班牙语翻译)
md_atomrunu,原子战士 (美版)
spec_atomicat,原子猫 (自制)
md_atptour,职业网球巡回赛 (欧版)
md_atptourp7,"职业网球巡回赛 (工程版, 19940509)"
md_atptourp6,"职业网球巡回赛 (工程版, 19940719)"
md_atptourp5,"职业网球巡回赛 (工程版, 19940723)"
md_atptourp4,"职业网球巡回赛 (工程版, 19940802)"
md_atptourp3,"职业网球巡回赛 (工程版, 19940805)"
md_atptourp2,"职业网球巡回赛 (工程版, 19940808)"
md_atptourp1,"职业网球巡回赛 (工程版, 19940908)"
md_atptouru,职业网球巡回赛 (美版)
msx_atsarias,"阿图萨亚斯 (自制, 演示版)"
attackf,袭击 (防卫者 盗版)
msx_attack4,攻击四人女排 (日版)
nes_attacanigakj,攻击动物学园 (日版)
nes_attacanigak,攻击动物学园 (英语翻译)
msx_mosquiton,攻击蚊子
nes_attackiltom,杀人番茄 (美版)
msx_attacked,攻击
spec_atvsim,山地越野摩托 (128K)
spec_atvsim_48,山地越野摩托 (48K)
spec_aufwiemo,"再见, 蒙蒂 (128K)"
spec_aufwiemo_48,"再见, 蒙蒂 (48K)"
msx_awmonty,再见蒙蒂 (版本 1.7 特殊 s/l rom)
aurailjd,"光环坦克 (第 1 套, 日版, FD1089A 317-0167 解密版)"
aurailj,"光环坦克 (第 1 套, 日版, FD1089A 317-0167)"
aurail1d,"光环坦克 (第 2 套, 世界版, FD1089B 317-0168 解密版)"
aurail1,"光环坦克 (第 2 套, 世界版, FD1089B 317-0168)"
aurail,"光环坦克 (第 3 套, 美版, 无保护版)"
md_austrarl,澳大利亚橄榄球联赛 (欧版)
md_austrarlp,澳大利亚橄榄球联赛 (工程版)
spec_autocrash,汽车碰撞
nes_avmahjongclubc,AV 麻将俱乐部 (中文翻译)(未授权)
pce_avpoker,AV 扑克
nes_avpregirfig,AV 美女格斗 (未授权)
spec_avalon,阿瓦隆 (48K)
md_avatar,阿凡达 (俄罗斯版)
avefenix,"高速菲尼克斯 (Electrogame, 火凤凰西班牙盗版)"
avefenixl,"高速菲尼克斯 (Laguna, 火凤凰西班牙盗版)"
avefenixrf,"高速菲尼克斯 (Recreativos Franco, 火凤凰西班牙盗版)"
spec_avenger,复仇者 (128K)
msx_avenger,复仇者 (欧版)
avengers,复仇者 (美版 第 1 套)
avengers2,复仇者 (美版 第 2 套)
avengrgsj,银河复仇者 (日版)
avengrgs,银河复仇者 (美版)
avspirit,复仇精灵
msx_averno,阿弗尔诺
md_awepossm,威鼠闯天关 (美版)
md_awepossmp,"威鼠闯天关 (美版, 工程版)"
md_aworg,"浮游战士 (日版, 世嘉网络)"
md_awspro,动感足球大赛 (美版)
gg_axbattlrp,"斧战士 - 黄金斧传说 (欧版, 美版, 工程版 版本 2.0)"
gg_axbattlr,"斧战士 - 黄金斧传说 (欧版, 美版, 版本 2.4)"
gg_axbattlrj,"斧战士 - 黄金斧传说 (日版, 版本 1.5)"
sms_smgp2,"艾尔顿·塞纳超级摩纳哥大奖赛 II (欧版, 巴西版, 韩版)"
md_smgp2,"艾尔顿·塞纳的超级摩纳哥大奖赛 II (欧版, 日版)"
gg_smgp2,"艾尔顿·塞纳超级摩纳哥大奖赛 II (欧版, 美版)"
gg_smgp2p,"艾尔顿·塞纳超级摩纳哥大奖赛 II (欧版, 美版, 工程版)"
gg_smgp2j,艾尔顿·塞纳超级摩纳哥大奖赛 II (日版)
md_smgp2u,艾尔顿·塞纳的超级摩纳哥大奖赛 II (美版)
aztarac,太空舰队
sms_aztecadv,"阿兹特克的冒险 - 通往天堂的黄金之路 (欧版, 美版) ~ 纳斯卡 '88 - 通往天堂的黄金之路 (日版)"
azurian,防卫射击
bwingsa,B 计划 (替换版?)
bwings,B 计划 (日版 新版)
bwingso,B 计划 (日版 旧版)
nes_bwings,B 计划 (日版)
spec_bcbill,穴居人比尔
bonkadv,原人小子 / 邦克冒险记 / 究极 PC 原人
bcstry,原始人梦语 (第 1 套)
bcstrya,原始人梦语 (第 2 套)
msx_bcquest,原始人车轮探险记 (日版)
msx_bcquesta,"原始人车轮探险记 (日版, 替换版)"
msx_grogrev,原始人车轮探险记 II - 格洛格的复仇 (日版)
msx_grogreva,"原始人车轮探险记 II - 格洛格的复仇 (日版, 替换版)"
md_bob,"机械蚂蚁战士 (欧版, 美版)"
md_bobp,"机械蚂蚁战士 (美版, 工程版)"
brapboys,嘻哈男孩 (世界版)
brapboyspj,嘻哈男孩特别版 (日版)
brapboyspu,嘻哈男孩特别版 (美版)
brapboysp,嘻哈男孩特别版 (世界版)
nes_babelnotou,巴比伦塔 (日版)
md_babyboom1,"婴儿潮 (工程版, 19940603)"
md_babyboom2,"婴儿潮 (工程版, 19940606)"
md_babyboom,"婴儿潮 (工程版, 19940811)"
nes_babyboomer,婴儿潮 (美版)
msx_dooly,小恐龙多利
spec_babymonkeyalba,小猴阿尔巴 (自制)
md_babyd,"小鬼当街 (美版, 工程版)"
md_babydo,"小鬼当街 (美版, 工程版, 早期版)"
backfirt,"烽火佳人 (Tecmo, 盗版)"
msx_backgamj,双陆棋 (日版)
msx_backgamja,"双陆棋 (日版, 替换版)"
bssoccer,街头足球
spec_backskoo,回到学校 (48K)
spec_backfutu,回到未来 (48K)
msx_backtof,回到未来 (日版)
msx_backtofa,"回到未来 (日版, 替换版)"
nes_backfut,回到未来 (美版)
spec_backfut2,回来未来 II
spec_backfut3,回到未来 III
nes_backfutpariiiii,回到未来 II & III (美版)
sms_backtof2,"回到未来 II (欧版, 巴西版)"
sms_backtof2c,回到未来 II (西班牙语翻译)
md_backtof3,回到未来 III (欧版)
sms_backtof3,回到未来 III (欧版)
sms_backtof3c,回到未来 III (西班牙语翻译)
md_backtof3cf,回到未来 III (色彩修复)
md_backtof3s,#N/A
md_backtof3u,回到未来 III (美版)
backfire,逆火车赛 (第 1 套)
backfirea,"越野房车大赛 (日版, 第 2 套)"
chf_backgamm,西洋双陆棋
nes_badapple,"坏苹果 (自制, 技术演示)"
sms_badapple,"坏苹果 (自制, 技术演示版)"
md_badapple,"坏苹果 (自制, 技术演示版)"
badapple,坏苹果演示
nes_baddudes,龙忍者 (美版)
baddudes,龙行忍者 (美版)
badlands,环绕赛车 - 崎岖之路 
nes_badnewbas,坏消息棒球 (美版)
md_badomen,"弹球 (日版, 韩版)"
nes_badstrbra,黑街斗争 (美版)
spec_badlands,荒地 (Domark)(48K)
spec_badlandse,荒地 (Erbe Software)(48K)
bagman,推销员
bagmanmc,"推销员 (盗版 Moon Cresta 硬件, 第 1 套)"
bagmanm2,收赃人 (月球登陆艇硬件上的盗版 第 2 套)
bagmans3,"推销员 (Stern Electronics, 修正版 A3)"
bagmans4,"推销员 (Stern Electronics, 修正版 A4)"
bagmans,"推销员 (Stern Electronics, 修正版 A5)"
bagmanj,推销员 (Taito)
md_bahamuts,巴哈姆特战记 (日版)
md_bahamutse,巴哈姆特战记 (英语翻译)
bakatono,傻瓜殿下 麻将漫游记 (MOM-002)(MOH-002)
sms_bakubaku,动物方块 (巴西版)
sms_bakubakuc,动物方块 (西班牙语翻译)
gg_bakubaku,动物方块 (欧版)
gg_bakubakuu,动物方块 (美版)
gg_bakubakuj,动物方块 - 世界饲养员锦标赛选手权 (日版)
ngp_bakumats,幕末浪漫特别篇 - 月华之剑士 - 月中芳华 缓散月下 (日版)
bakubrkr,爆裂者 (日版)
bkrtmaq,爆裂猜谜魔 Q 大冒险 (日版)
bakutotu,爆突机铳艇
fds_bakutpatkun,爆斗士巴顿君 (日版)
balcube,弹跳方块
msx_balance,杠杆平衡 (日版)
msx_balance2,"杠杆平衡 (日版, 替换版 2)"
msx_balance1,"杠杆平衡 (日版, 替换版)"
ballboy,球童
md_balljack,"杰克钢球 (欧版, 日版)"
nes_ballsto,撞球传说 - 花撞 II (中文版)
nes_ballblazer,滚球大战 (日版)
msx_ballblzr,滚球大战
tg_ballistx,妖魔球
pce_ballistx,妖魔球
