soniccar,Chinese Name,音速小子欢乐警车 
sonicfgt,Chinese Name,音速小子宇宙飞船玤 
sonicp,Chinese Name,索尼克 (日版, 原型版)
sonicwi,Chinese Name,四国战机 (日版)
sonicwi2,Chinese Name,四国战机 2 / 音速之翼 2 
sonicwi3,Chinese Name,四国战机 3 / 音速之翼 3 
sonofphx,Chinese Name,凤凰之子 (盗版自 Repulse)
sonson,Chinese Name,西游记 
sonsonj,Chinese Name,西游记 (日版)
sos,Long Name,SOS
sotsugyo,Chinese Name,卒业证书 
sotsugyok,Long Name,Jor-eop Jeungmyeongseo (Korea)
soukobdx,Chinese Name,仓库番 豪华版 (日版, SB1)
spacbat2,Chinese Name,银河帝国的反击 - 太空战斗 (盗版 第 2 套)
spacbatt,Chinese Name,银河帝国的反击 - 太空战斗 (盗版 第 1 套)
spacduel,Chinese Name,决战外太空 (版本 2)
spacduel0,Chinese Name,决战外太空 (原型版)
spacduel1,Chinese Name,决战外太空 (版本 1)
spacebrd,Chinese Name,鹰王 - 火鸟 (盗版)
spacecho,Chinese Name,太空防卫 (第 1 套)
spacecho2,Chinese Name,太空防卫 (第 2 套)
spacecr,Chinese Name,太空巡洋舰 
spacedem,Chinese Name,太空恶魔 
spacedx,Chinese Name,宇宙侵略者 DX (美版, v2.1)
spacedxj,Chinese Name,宇宙侵略者 DX (日版, v2.1)
spacedxo,Chinese Name,宇宙侵略者 DX (日版, v2.0)
spacefb,Chinese Name,鹰王 (修正版. 04-u)
spacefba,Chinese Name,鹰王 (修正版. 02-a)
spacefbb,Chinese Name,鹰王 (盗版)
spacefbe,Chinese Name,鹰王 (修正版. 03-e 第 1 套)
spacefbe2,Chinese Name,鹰王 (修正版. 03-e 第 2 套)
spacefbg,Chinese Name,鹰王 (Gremlin)
spacegun,Chinese Name,太空神枪 (世界版)
spacegunj,Chinese Name,太空神枪 (日版)
spacegunu,Chinese Name,太空神枪 (美版)
spacempr,Chinese Name,银河帝国 (盗版)
spaceplt,Chinese Name,太空大战 (第 1 套)
spaceplta,Chinese Name,太空大战 (第 2 套)
spaceskr,Chinese Name,太空探索 
spacfury,Chinese Name,太空愤战 (修正版 C)
spacfurya,Chinese Name,太空愤战 (修正版 A)
spacfuryb,Chinese Name,太空愤战 (修正版 B)
spang,Chinese Name,超级魔鬼气泡 (世界版 900914)
spangj,Chinese Name,超级魔鬼气泡 (日版 901023)
sparkman,Chinese Name,花花公子 (v2.0, 第 1 套)
sparkz,Chinese Name,史帕克博士实验室 (原型版)
spartanx,Chinese Name,成龙踢馆 Spartan X (日版)
spatter,Chinese Name,三轮车物语 (315-5xxx)
spcdrag,Chinese Name,空间龙 (Moon Cresta 盗版, 第 1 套)
spcinv95,Chinese Name,宇宙侵略者 '95 (版本 2.5O 1995/06/14)
spcinv95u,Chinese Name,宇宙侵略者 '95 (版本 2.5A 1995/06/14)
spcinvdj,Chinese Name,宇宙侵略者 DX (版本 2.6J 1994/09/14) (F3 版本)
spcmission,Long Name,Space Mission (SegaSA / Sonic, Spanish bootleg of Scramble)
spcpostn,Chinese Name,太空赛车 (日版)
spcrocks,Chinese Name,太空岩石 (西班牙版 clone of Asteroids)
spctbird,Chinese Name,月冠登陆艇 Fortrek 
spctrek,Chinese Name,太空双炮 (Video Game S.A., 西班牙版 盗版自 Scramble)
spdball,Chinese Name,弹珠台 - 埃及金字塔 (原型版)
spdcoin,Chinese Name,快速硬币 (原型版)
spdodgeb,Chinese Name,热血高校躲避球 (美版)
speakres,Chinese Name,太空防卫 - Speak & Rescue 
speakresb,Chinese Name,太空防卫 - Speak & Rescue (盗版)
spec2k,Chinese Name,光普 2000 (纵版, 韩版)
spec2kh,Chinese Name,光普 2000 (横版, buggy) (欧版)
speccies,Long Name,Speccies 2
speedbal,Chinese Name,弹珠台 - 埃及金字塔 (第 1 套)
speedbala,Chinese Name,弹珠台 - 埃及金字塔 (第 2 套)
speedspn,Chinese Name,真实乒乓球 
spelunk2,Chinese Name,洞穴探险II - 23 no Kagi (日版)
spelunkr,Chinese Name,洞穴探险 
spelunkrj,Chinese Name,洞穴探险 (日版)
spf2t,Chinese Name,超级街霸方块 II 加速版 (欧版 960529)
spf2ta,Chinese Name,超级街霸方块 II 加速版 (亚版 960529)
spf2tb,Long Name,Super Puzzle Fighter II Turbo (Boss Hack)(USA 960620)
spf2tcb,Long Name,Super Puzzle Fighter II Turbo (Color Blind Hack)
spf2td,Chinese Name,超级街霸方块 II 加速版 (美版 960620 凤凰版) (盗版)
spf2th,Chinese Name,超级街霸方块 II 加速版 (西班牙版 960531)
spf2tu,Chinese Name,超级街霸方块 II 加速版 (美版 960620)
spf2xj,Chinese Name,超级街霸方块 II X (日版 960531)
spf2xjd,Chinese Name,超级街霸方块 II X (日版 960531 凤凰版) (盗版)
spf2xpri,Long Name,Super Puzzle Fighter 2 X' Balance Patch (Hack)
spidermi,Long Name,Spiderman (FMV Demo)
spidman,Chinese Name,蜘蛛侠 - 视频游戏 (世界版)
spidmanj,Chinese Name,蜘蛛侠 - 视频游戏 (日版)
spidmanu,Chinese Name,蜘蛛侠 - 视频游戏 (美版, 修正版 A)
spiero,Chinese Name,小丑贝洛 (日版)
spinlbrk,Chinese Name,时空英雄 (世界版)
spinlbrkj,Chinese Name,时空英雄 (日版)
spinlbrku,Chinese Name,时空英雄 (美版)
spinlbrkup,Long Name,Spinal Breakers (US, prototype)
spinmast,Chinese Name,滑轮大师 / 强尼大冒险 
splat,Chinese Name,砸派 
splatter,Chinese Name,鬼屋 (世界版, 新版 (SH3))
splatter2,Chinese Name,鬼屋 (世界版, 旧版 (SH2))
splatterj,Chinese Name,鬼屋 (日版, SH1)
spnchout,Chinese Name,超级拳击 (修正版 B)
spnchouta,Chinese Name,超级拳击 (修正版 A)
spnchoutj,Chinese Name,超级拳击 (日版)
spool3,Chinese Name,超级美女花式桌球 III (英版)
spool3i,Chinese Name,超级美女花式桌球 III (I-Vics)
spotty,Chinese Name,扑克牌 (版本. 2.0.2)
sprcros2,Chinese Name,超级摩托车障碍赛 II (日版, 第 1 套)
sprcros2a,Chinese Name,超级摩托车障碍赛 II (日版, 第 2 套)
sprglbpg,Chinese Name,超级水滴 (吃豆人 硬件) (德版 盗版)
sprglobp,Chinese Name,超级水滴 (吃豆人 硬件)
springer,Chinese Name,跳跃者 
spy,Chinese Name,S.P.Y. - 特别计划 Y (世界版 版本. N)
spyhunt,Chinese Name,抓间谍 
spyhuntp,Chinese Name,抓间谍 (Playtronic 授权)
spyu,Chinese Name,S.P.Y. - 特别计划 Y (美版 版本. M)
sqbert,Chinese Name,立体跳方块 2 (原型版)
sqij,Long Name,SQIJ!
squaitsa,Chinese Name,壁球 (Itisa)
squash,Chinese Name,壁球 (版本. 1.0)
sraider,Chinese Name,太空雷达 
sranger,Chinese Name,英雄救美 (v2.0)
srdarwin,Chinese Name,超真实达尔文战机 (世界版)
srdarwinj,Chinese Name,超真实达尔文战机 (日版)
srdmissn,Chinese Name,S.R.D. 任务 
srmp4,Chinese Name,超真实麻将 P4 (日版)
srmp4o,Chinese Name,超真实麻将 P4 (日版, 较旧版)
srmp7,Chinese Name,超真实麻将 P7 (日版)
srumbler,Chinese Name,高速追击令 (第 1 套)
srumbler2,Chinese Name,高速追击令 (第 2 套)
srumbler3,Chinese Name,高速追击令 (第 3 套)
ssanchan,Chinese Name,三轮车物语 (日版, 315-5xxx)
sscandal,Chinese Name,青春物语 (315-5132, 日版)
ssf2,Chinese Name,超级街头霸王 II - 新挑战者 (世界版 931005)
ssf2a,Chinese Name,超级街头霸王 II - 新挑战者 (亚版 931005)
ssf2ar1,Chinese Name,超级街头霸王 II - 新挑战者 (亚版 930914)
ssf2d,Long Name,Super Street Fighter II - the new challengers (super street fighter 2 930911 etc Phoenix Edition)
ssf2h,Chinese Name,超级街头霸王 II - 新挑战者 (西班牙版 930911)
ssf2j,Chinese Name,超级街头霸王 II - 新挑战者 (日版 931005)
ssf2jr1,Chinese Name,超级街头霸王 II - 新挑战者 (日版 930911)
ssf2jr2,Chinese Name,超级街头霸王 II - 新挑战者 (日版 930910)
ssf2r1,Chinese Name,超级街头霸王 II - 新挑战者 (世界版 930911)
ssf2t,Chinese Name,超级街头霸王 II 加速版 (世界版 940223)
ssf2ta,Chinese Name,超级街头霸王 II 加速版 (亚版 940223)
ssf2tad,Chinese Name,超级街头霸王 II 加速版 (亚版 940223 凤凰版) (盗版)
ssf2tb,Chinese Name,超级街头霸王 II - 战斗联赛 (世界版 931119)
ssf2tba,Chinese Name,超级街头霸王 II - 战斗联赛 (亚版 931005)
ssf2tbd,Chinese Name,超级街头霸王 II - 战斗联赛 (世界版 931119 凤凰版) (盗版)
ssf2tbh,Chinese Name,超级街头霸王 II - 战斗联赛 (西班牙版 931005)
ssf2tbj,Chinese Name,超级街头霸王 II - 战斗联赛 (日版 931005)
ssf2tbj1,Chinese Name,超级街头霸王 II - 战斗联赛 (日版 930911)
ssf2tbr1,Chinese Name,超级街头霸王 II - 战斗联赛 (世界版 930911)
ssf2tbu,Chinese Name,超级街头霸王 II - 战斗联赛 (美版 930911)
ssf2td,Long Name,Super Street Fighter II Turbo (super street fighter 2 X 940223 etc Phoenix Edition)
ssf2th,Chinese Name,超级街头霸王 II 加速版 (西班牙版 940223)
ssf2tnl,Long Name,Super Street Fighter II Turbo New Legacy v0.6 (Beta) (Hack by Born2SPD)
ssf2tu,Chinese Name,超级街头霸王 II 加速版 (美版 940323)
ssf2tur1,Chinese Name,超级街头霸王 II 加速版 (美版 940223)
ssf2u,Chinese Name,超级街头霸王 II - 新挑战者 (美版 930911)
ssf2ud,Chinese Name,超级街头霸王 II - 新挑战者 (美版 930911 凤凰版) (盗版)
ssf2us2,Long Name,Super Street Fighter II - the new challengers Super 2 (super street fighter 2 930911 USA)
ssf2xj,Chinese Name,超级街头霸王 II X 向最强挑战 (日版 940311)
ssf2xjr1,Chinese Name,超级街头霸王 II X 向最强挑战 (日版 940223)
ssf2xjr1d,Chinese Name,超级街头霸王 II X 向最强挑战 (日版 940223 凤凰版) (盗版)
ssf2xjr1r,Chinese Name,超级街头霸王 II X 向最强挑战 (日版 940223 出租版)
ssf2xjr1trn,Long Name,Super Street Fighter II X - GMC Trainer (super street fighter 2 X 940223 Japan)
sshangha,Chinese Name,超级上海 (世界版)
sshanghab,Chinese Name,超级上海 (世界版, 盗版)
sshanghaj,Chinese Name,超级上海 (日版)
sshanghak,Chinese Name,超级上海 (韩版)
ssi,Chinese Name,超级宇宙侵略者 '91 (世界版, 修正版 1)
ssia,Chinese Name,超级宇宙侵略者 '91 (世界版)
ssib,Chinese Name,超级宇宙侵略者 '91 (世界版, 最初版?)
ssideki,Chinese Name,得点王 - 超级队友 
ssideki2,Chinese Name,得点王 2 - 世界锦标赛 (NGM-061 ~ NGH-061)
ssideki3,Chinese Name,得点王 3 - 光荣的挑战 
ssideki4,Chinese Name,得点王 4 - 终极十一人 
ssmissin,Chinese Name,SS 任务 - 特命编 
ssoldier,Chinese Name,完美战士 (美版)
ssonicbr,Long Name,SegaSonic Bros. (prototype, hack)
ssozumo,Chinese Name,出世大相扑 (日版)
sspiritj,Chinese Name,轰炸传说 (日版, Floppy DS3-5000-02-修正版-A Based)
sspirits,Chinese Name,轰炸传说 (世界版, 磁盘版)
sspirtfc,Chinese Name,轰炸传说 (世界版, 磁盘版, FD1094 317-0058-02c)
ssriders,Chinese Name,落日骑士 (4 人游戏 版本 EAC)
ssridersabd,Chinese Name,落日骑士 (2 人游戏 版本 ABD)
ssridersadd,Chinese Name,落日骑士 (4 人游戏 版本 ADD)
ssriderseaa,Chinese Name,落日骑士 (4 人游戏 版本 EAA)
ssridersebc,Chinese Name,落日骑士 (2 人游戏 版本 EBC)
ssridersebd,Chinese Name,落日骑士 (2 人游戏 版本 EBD)
ssridersjac,Chinese Name,落日骑士 (4 人游戏 版本 JAC)
ssridersjad,Chinese Name,落日骑士 (4 人游戏 版本 JAD)
ssridersjbd,Chinese Name,落日骑士 (2 人游戏 版本 JBD)
ssridersuab,Chinese Name,落日骑士 (4 人游戏 版本 UAB)
ssridersuac,Chinese Name,落日骑士 (4 人游戏 版本 UAC)
ssridersubc,Chinese Name,落日骑士 (2 人游戏 版本 UBC)
ssridersuda,Chinese Name,落日骑士 (4 人游戏 版本 UDA)
ssrj,Chinese Name,超速赛车 Jr. (日版)
sstarcrs,Chinese Name,超级之星冠 
sstingry,Chinese Name,超级霹雳战车 (日版)
sstrangr,Chinese Name,太空陌生人 
sstrangr2,Chinese Name,太空陌生人 2 
sstriker,Chinese Name,魔法大作战 
sstrikerk,Chinese Name,魔法大作战 (韩版)
stadhero,Chinese Name,棒球英雄 (日版)
stadhr96,Chinese Name,棒球英雄96 (欧版, EAJ)
stadhr96j,Chinese Name,棒球英雄96 (日版, EAD)
stadhr96u,Chinese Name,棒球英雄96 (美版, EAH)
stagger1,Chinese Name,红鹰 (日版)
stakwin,Chinese Name,赛马王 - GI 完全制霸之道 
stakwin2,Chinese Name,赛马大亨 / 赏金猎手 2 
starfght,Chinese Name,小蜜蜂 
starfgmc,Chinese Name,星式战斗机 (Moon Cresta 盗版)
starfigh,Chinese Name,小蜜蜂 (v1)
starforc,Chinese Name,星际武力 
starforca,Chinese Name,星际武力 (加密板, 第 2 套)
starforcb,Chinese Name,星际武力 (加密板, 盗版)
starforce,Chinese Name,星际武力 (加密板, 第 1 套)
stargate,Chinese Name,星际之门 
stargrds,Chinese Name,星际卫兵 
starjack,Chinese Name,星际母舰 (Sega)
starjacks,Chinese Name,星际母舰 (Stern Electronics)
startrek,Chinese Name,星舰迷航记 - 企业号 
startrkd,Chinese Name,星舰迷航记 - 企业号 (Defender 盗版)
startrks,Chinese Name,星舰迷航记 - 企业号 (Head On 硬件)
starwarr,Chinese Name,星际战士 
starwars,Chinese Name,银河战争 Star Wars (第 1 套)
starwars1,Chinese Name,银河战争 Star Wars (第 2 套)
starwarso,Chinese Name,银河战争 Star Wars (第 3 套)
stdragon,Chinese Name,天圣龙 (第 1 套)
stdragona,Chinese Name,天圣龙 (第 2 套)
stdragonb,Chinese Name,天圣龙 (盗版)
stealsee,Chinese Name,偷窥 
stera,Chinese Name,空间龙 (Moon Cresta 盗版)
stfight,Chinese Name,帝都 1931 - Street Fight (德版)
stfighta,Chinese Name,帝都 1931 - Street Fight (盗版?)
stfightgb,Chinese Name,帝都 1931 - Street Fight (德版 - Benelux)
stg,Chinese Name,重装战机 S.T.G 
stinger,Chinese Name,赤猬战机 
stinger2,Chinese Name,赤猬战机 (原型版?)
stkclmns,Chinese Name,魔法宝石 (世界版)
stkclmnsj,Chinese Name,魔法宝石 (日版)
stlforce,Chinese Name,钢铁力量 
stmblade,Chinese Name,雷刃 (美版)
stmbladej,Chinese Name,雷刃 (日版)
stoneage,Chinese Name,石器时代 (盗版自 Caveman Ninja)
stonebal,Chinese Name,石头球 (4 人游戏, v1-20 13/12/1994)
stonebal2,Chinese Name,石头球 (2 人游戏, v1-20 7/11/1994)
stonebal2o,Chinese Name,石头球 (2 人游戏, v1-20 21/10/1994)
storming,Chinese Name,陆海空 - 最前线 (第 1 套)
storminga,Chinese Name,陆海空 - 最前线 (第 2 套)
strahl,Chinese Name,钢铁要塞 (世界版)
strahlj,Chinese Name,钢铁要塞 (日版 第 1 套)
strahlja,Chinese Name,钢铁要塞 (日版 第 2 套)
stratgys,Chinese Name,大战略 X (Stern Electronics)
stratgyx,Chinese Name,大战略 X 
stratof,Chinese Name,雷牙 (美版)
stratvox,Chinese Name,太空防卫 - Stratovox (第 1 套)
stratvoxb,Chinese Name,太空防卫 - Stratovox (盗版)
streakng,Chinese Name,裸奔 (第 1 套)
streaknga,Chinese Name,裸奔 (第 2 套)
streetsm,Chinese Name,街头快打 (美版 版本 2)
streetsm1,Chinese Name,街头快打 (美版 版本 1)
streetsmj,Chinese Name,街头快打 (日版 版本 1)
streetsmw,Chinese Name,街头快打 (世界版 版本 1)
strfbomb,Chinese Name,紧急起飞 机枪炸弹 (盗版自 Scramble)
strhoop,Chinese Name,街头篮球 - 梦幻篮球赛 (DEM-004 ~ DEH-004)
strider,Chinese Name,出击飞龙 (美版, B-Board 89624B-2)
striderfix,Short Name,striderfix
striderj,Chinese Name,出击飞龙 (日版)
striderjr,Chinese Name,出击飞龙 (日版 重售版.)
striderua,Chinese Name,出击飞龙 (美版, B-Board 89624B-3)
strideruc,Chinese Name,出击飞龙 (美版, B-Board 90629B-3, 故障街头霸王 II 转换板)
strkfgtr,Chinese Name,捍卫铁鹰 (世界版)
strkfgtrj,Chinese Name,捍卫铁鹰 (日版)
strkforc,Chinese Name,射击部队 (修正版 1 02/25/91)
strnskil,Chinese Name,锯木王 
strongx,Chinese Name,大战略 X 
strvmstr,Chinese Name,问答 超级百科王 
stuntair,Chinese Name,空中特技 
sub,Chinese Name,潜水艇 (Sigma)
subroc3d,Chinese Name,舒博克潜舰 - 3D 
sucasino,Chinese Name,超级赌城 
suchie2,Chinese Name,偶像雀士 II (版本 1.1)
suchie2o,Chinese Name,偶像雀士 II (版本 1.0)
sunaq,Chinese Name,阳光 问答 6000 学院 (940620-6)
supbtime,Chinese Name,超级汉堡时代 (世界版, 第 1 套)
supbtimea,Chinese Name,超级汉堡时代 (世界版, 第 2 套)
supbtimej,Chinese Name,超级汉堡时代 (日版)
supcrash,Chinese Name,超级碰撞 (盗版自 Head On)
supduck,Chinese Name,超级鸭 
superbar,Chinese Name,打砖块性感版 
superbon,Chinese Name,超级特工庞德 (Super Cobra 转换板)
superchs,Chinese Name,超级追捕 - 罪恶克星 (世界版)
superchsj,Chinese Name,超级追捕 - 罪恶克星 (日版)
superchsu,Chinese Name,超级追捕 - 罪恶克星 (美版)
superg,Chinese Name,超级小蜜蜂 (小蜜蜂a 修改版)
superman,Chinese Name,超人 (世界版)
supermanj,Chinese Name,超人 (日版)
supermanu,Chinese Name,超人 (美版)
superpac,Chinese Name,超级小精灵 
superpacm,Chinese Name,超级小精灵 (Midway)
supershp,Short Name,supershp
superspy,Chinese Name,谍报飞龙 (NGM-011 ~ NGH-011)
superten,Chinese Name,打砖块方格版 V8.3 
superx,Chinese Name,超级战机 (NTC)
superxm,Chinese Name,超级战机 (Mitchell)
suplup,Chinese Name,超级旋转泡泡 (版本 4.0 / 990518)
supmodel,Chinese Name,天蚕变幻想曲 - 超级名模特 
suprglob,Chinese Name,超级水滴 
suprheli,Chinese Name,超级眼镜蛇 (Super Cobra 盗版)
suprleag,Chinese Name,超级联赛 (FD1094 317-0045)
suprloco,Chinese Name,超级蒸气火车 (修正版.A)
suprlocoo,Chinese Name,超级蒸气火车 
suprmatk,Chinese Name,超级导弹指令 (for 修正版 1)
suprmatkd,Chinese Name,超级导弹指令 (未加密板)
suprmous,Chinese Name,超级老鼠 
suprridr,Chinese Name,超级骑士 
suprtrio,Chinese Name,超级三重奏 
suratk,Chinese Name,奇袭 - 星战大怒吼 (世界版 版本. K)
suratka,Chinese Name,奇袭 - 星战大怒吼 (亚版 版本. L)
suratkj,Chinese Name,奇袭 - 星战大怒吼 (日版 版本. M)
survarts,Chinese Name,死亡艺术 (世界版)
survartsj,Chinese Name,死亡艺术 (日版)
survartsu,Chinese Name,死亡艺术 (美版)
sutapper,Chinese Name,酒保 (Suntory)
suzuk8h2,Chinese Name,铃鹿 8 小时耐力机车赛 2 (世界版, 修正版 B)
suzuk8h2j,Chinese Name,铃鹿 8 小时耐力机车赛 2 (日版, 修正版 B)
suzuka8h,Chinese Name,铃鹿 8 小时耐力机车赛 (世界版, 修正版 C)
suzuka8hj,Chinese Name,铃鹿 8 小时耐力机车赛 (日版, 修正版 B)
svc,Chinese Name,SNK 对 卡普空 - SVC 混沌 (NGM-2690 ~ NGH-2690)
svcboot,Chinese Name,SNK 对 卡普空 - SVC 混沌 (盗版)
svcpcb,Chinese Name,SNK 对 卡普空 - SVC 混沌 (JAMMA PCB, 第 1 套)
svcpcba,Chinese Name,SNK 对 卡普空 - SVC 混沌 (JAMMA PCB, 第 2 套)
svcplus,Chinese Name,SNK 对 卡普空 - SVC 混沌 加强版 (盗版 第 1 套)
svcplusa,Chinese Name,SNK 对 卡普空 - SVC 混沌 加强版 (盗版 第 2 套)
svcsplus,Chinese Name,SNK 对 卡普空 - SVC 混沌 超级加强版 (盗版)
svf,Chinese Name,超级对战足球 (修正版 A)
svfo,Chinese Name,超级对战足球 
svg,Chinese Name,圣魔世纪 (M68k 标签 V200) (ARM 标签 V200, ROM 10/11/05 S.V.G V201)
svghk,Long Name,S.V.G. - Spectral vs Generation (V100, Hong Kong)
svgpcb,Chinese Name,圣魔世纪 (M68k 标签 V100JP) (ARM 标签 V100JP, ROM 05/12/05 S.V.G V100) (日版, JAMMA PCB)
svolley,Chinese Name,超级排球 (日版)
svolleyk,Chinese Name,超级排球 (韩版)
svolleyu,Chinese Name,超级排球 (美版)
svolly91,Chinese Name,能量排球 (日版)
svs,Chinese Name,超级对战足球 (美版, 修正版 A)
swarm,Chinese Name,小蜜蜂 (盗版?)
swat,Chinese Name,超能战警 (315-5048)
swatpolc,Chinese Name,SWAT 特警组 
swcourt,Chinese Name,超级世界网球 (世界版)
swcourtb,Chinese Name,超级世界网球 (世界版, 盗版)
swcourtj,Chinese Name,超级世界网球 (日版)
swimmer,Chinese Name,游泳高手 (第 1 套)
sws,Chinese Name,超级世界棒球 (日版)
sws92,Chinese Name,超级世界棒球 '92 (日版)
sws92g,Chinese Name,超级世界棒球 '92 - 激斗版 (日版)
sws93,Chinese Name,超级世界棒球 '93 - 激斗版 (日版)
sws95,Chinese Name,超级世界棒球 '95 (日版)
sws96,Chinese Name,超级世界棒球 '96 (日版)
sws97,Chinese Name,超级世界棒球 '97 (日版)
sxevious,Chinese Name,超级铁板阵 
sxyreac2,Chinese Name,柏青哥性感反应 2 (日版)
sxyreact,Chinese Name,柏青哥性感反应 (日版)
syscheck,Long Name,Neo System Check (ver 1.0b)
syvalion,Chinese Name,黄金龙战记 (日版)
syvalionp,Chinese Name,黄金龙战记 (世界版, 原型版)
syvalionu,Chinese Name,黄金龙战记 (美版, PS2 Taito Legends 2)
syvalionw,Chinese Name,黄金龙战记 (世界版, PS2 Taito Legends 2)
szaxxon,Chinese Name,超级立体空战 (315-5013)
tacscan,Chinese Name,太空机队 
tactcian,Chinese Name,太空战术家 (第 1 套)
tactcian2,Chinese Name,太空战术家 (第 2 套)
tagteam,Chinese Name,职业摔跤队 
tail2nos,Chinese Name,超级方程式锦标赛 
tail2nosa,Long Name,Tail to Nose - Great Championship
tangtang,Chinese Name,堂堂 (版本. 0526, 26/05/2000)
tankbust,Chinese Name,坦克破坏者 
tankfrce,Chinese Name,坦克部队 (美版, 2 人游戏)
tankfrce4,Chinese Name,坦克部队 (美版, 4 人游戏)
tankfrcej,Chinese Name,坦克部队 (日版)
tantr,Chinese Name,龙凤神偷 - 哥俩好 (日版)
tantrbl,Chinese Name,龙凤神偷 - 哥俩好 (日版) (盗版 第 1 套)
tantrbl2,Chinese Name,龙凤神偷 - 哥俩好 (日版) (盗版 第 2 套)
tantrbl3,Chinese Name,龙凤神偷 - 哥俩好 (日版) (盗版 第 3 套)
tantrbl4,Chinese Name,龙凤神偷 - 哥俩好 (日版) (盗版 第 4 套)
tantrkor,Chinese Name,龙凤神偷 - 哥俩好 (韩版)
taotaido,Chinese Name,苏婆诃格斗 - 太鸥体道 (2 button 版本)
taotaidoa,Chinese Name,苏婆诃格斗 - 太鸥体道 (6 button 版本)
tapper,Chinese Name,酒保 (Budweiser, 1/27/84)
tappera,Chinese Name,酒保 (Budweiser, 12/9/83)
tapperb,Chinese Name,酒保 (Budweiser, Date 未知)
tapperg,Chinese Name,酒保 (Budweiser, 1/27/84 - 替换版 graphics)
targeth,Chinese Name,命中目标 (版本 1.1, Checksum 5152)
targeth10,Chinese Name,命中目标 (版本 1.0, Checksum FBCB)
targetha,Chinese Name,命中目标 (版本 1.1, Checksum 86E1)
tattass,Chinese Name,纹身刺客 (美版 原型版, Mar 14 1995)
tattassa,Chinese Name,纹身刺客 (亚版 原型版, Mar 14 1995)
tazmani2,Chinese Name,疯狂塔斯 (第 2 套, 硬件替换版)
tazmania,Chinese Name,疯狂塔斯 (第 1 套)
tazzmang,Chinese Name,疯狂塔斯 (盗版 小蜜蜂 硬件)
tazzmang2,Chinese Name,疯狂塔斯 (盗版 小蜜蜂 硬件 with Starfield)
tbowl,Chinese Name,Tecmo 橄榄球 (世界版, 第 1 套)
tbowla,Chinese Name,Tecmo 橄榄球 (世界版, 第 2 套)
tbowlj,Chinese Name,Tecmo 橄榄球 (日版)
tbowlp,Chinese Name,Tecmo 橄榄球 (世界版, 原型版?)
tceptor,Chinese Name,立体漂浮战 
tceptor2,Chinese Name,立体漂浮战II 
tcobra2,Chinese Name,究极虎 II (版本 2.1O 1995/11/30)
tcobra2u,Chinese Name,究极虎 II (版本 2.1A 1995/11/30)
tdfever,Chinese Name,美式橄榄球 (美版)
tdfever2,Chinese Name,美式橄榄球 II 
tdfever2b,Chinese Name,美式橄榄球 II (盗版)
tdfeverj,Chinese Name,美式橄榄球 (日版)
tdpgal,Chinese Name,三合扑克 
tdragon,Chinese Name,雷龙 (8th Jan. 1992, 未保护版)
tdragon1,Chinese Name,雷龙 (4th Jun. 1991, 保护版)
tdragon2,Chinese Name,雷龙 2 (9th Nov. 1993)
tdragon2a,Chinese Name,雷龙 2 (1st Oct. 1993)
tdragon3h,Chinese Name,雷龙3 (盗版自 Thunder Dragon 2)
tdragonb,Chinese Name,雷龙 (盗版)
tdragonb3,Long Name,Thunder Dragon (bootleg with Raiden sounds, unencrypted)
teddybb,Chinese Name,泰迪男孩布鲁斯 (315-5115, 新版.)
teddybbo,Chinese Name,泰迪男孩布鲁斯 (315-5115, 旧版.)
teddybbobl,Chinese Name,泰迪男孩布鲁斯 (旧版. 盗版)
tekipaki,Chinese Name,机器人方块 
tekipakit,Chinese Name,机器人方块 (location test)
teljan,Chinese Name,电话麻将 
tempall,Long Name,Tempest All Levels
temped,Long Name,TempEd
tempest,Chinese Name,骚动 (修正版 3, 修正版ised 硬件)
tempest1,Chinese Name,骚动 (修正版 1)
tempest1r,Chinese Name,骚动 (修正版 1, 修正版ised 硬件)
tempest2,Chinese Name,骚动 (修正版 2)
tempest3,Chinese Name,骚动 (修正版 3)
temptube,Chinese Name,骚动 Tempest Tubes 
temptwst,Long Name,Tempest Twisted
tengai,Chinese Name,战国之刃 (世界版)
tengaij,Chinese Name,战国之刃 
teot,Long Name,The Eye of Typhoon (Beta 3 Version)
term2,Chinese Name,魔鬼终结者 2 - 审判之日 (修正版 LA4 08/03/92)
term2la1,Chinese Name,魔鬼终结者 2 - 审判之日 (修正版 LA1 11/01/91)
term2la2,Chinese Name,魔鬼终结者 2 - 审判之日 (修正版 LA2 12/09/91)
term2la3,Chinese Name,魔鬼终结者 2 - 审判之日 (修正版 LA3 03/27/92)
term2lg1,Chinese Name,魔鬼终结者 2 - 审判之日 (德版, 修正版 LG1 11/04/91)
term2pa2,Chinese Name,魔鬼终结者 2 - 审判之日 (原型版, 修正版 PA2 10/18/91)
terracre,Chinese Name,神鹰一号 (YM3526 第 1 套)
terracrea,Chinese Name,神鹰一号 (YM3526 第 3 套)
terracren,Chinese Name,神鹰一号 (YM2203)
terracreo,Chinese Name,神鹰一号 (YM3526 第 2 套)
terraf,Chinese Name,地球自卫队 
terrafb,Chinese Name,地球自卫队 (日版, 盗版 第 2 套)
terrafj,Chinese Name,地球自卫队 (日版)
terrafjb,Chinese Name,地球自卫队 (日版, 盗版替换 additional Z80)
terrafu,Chinese Name,地球自卫队 (美版)
tetrbx,Chinese Name,俄罗斯方块 (韩版 System 16 盗版) (ISG Selection Master Type 2006)
